YYYY-MM,State,Type,Source,Capacity_MW
01-05-2021,Pondicherry,Renewable,Bio Waste,0
01-05-2021,Pondicherry,Renewable,Bio Waster Offgrid,0
01-05-2021,Pondicherry,Renewable,Small Hydro,0
01-05-2021,Pondicherry,Renewable,Solar Ground,0.03
01-05-2021,Pondicherry,Renewable,Solar Ground Based,0
01-05-2021,Pondicherry,Renewable,Solar Hybrid,0
01-05-2021,Pondicherry,Renewable,Solar Offgrid,0
01-05-2021,Pondicherry,Renewable,Solar Rooftop,9.3
01-05-2021,Pondicherry,Renewable,Wind,0
01-05-2021,Punjab,Non-Renewable,Hydro,1096.3
01-05-2021,Punjab,Non-Renewable,Natural Gas,0
01-05-2021,Punjab,Non-Renewable,Nuclear,0
01-05-2021,Punjab,Non-Renewable,Thermal,5680
01-05-2021,Punjab,Renewable,Bio Bagasse Cogen,299.5
01-05-2021,Punjab,Renewable,Bio Other Cogen,173.95
01-05-2021,Punjab,Renewable,Bio Waste,10.75
01-05-2021,Punjab,Renewable,Bio Waster Offgrid,0
01-05-2021,Punjab,Renewable,Small Hydro,173.55
01-05-2021,Punjab,Renewable,Solar Ground,828.58
01-05-2021,Punjab,Renewable,Solar Ground Based,0
01-05-2021,Punjab,Renewable,Solar Hybrid,0
01-05-2021,Punjab,Renewable,Solar Offgrid,0
01-05-2021,Punjab,Renewable,Solar Rooftop,130.92
01-05-2021,Punjab,Renewable,Wind,0
01-05-2021,Rajasthan,Non-Renewable,Hydro,411
01-05-2021,Rajasthan,Non-Renewable,Natural Gas,1023.13
01-05-2021,Rajasthan,Non-Renewable,Nuclear,1180
01-05-2021,Rajasthan,Non-Renewable,Thermal,9820
01-05-2021,Rajasthan,Renewable,Bio Bagasse Cogen,119.25
01-05-2021,Rajasthan,Renewable,Bio Other Cogen,2
01-05-2021,Rajasthan,Renewable,Bio Waste,0
01-05-2021,Rajasthan,Renewable,Bio Waster Offgrid,0
01-05-2021,Rajasthan,Renewable,Small Hydro,23.85
01-05-2021,Rajasthan,Renewable,Solar Ground,5653.58
01-05-2021,Rajasthan,Renewable,Solar Ground Based,0
01-05-2021,Rajasthan,Renewable,Solar Hybrid,0
01-05-2021,Rajasthan,Renewable,Solar Offgrid,0
01-05-2021,Rajasthan,Renewable,Solar Rooftop,419
01-05-2021,Rajasthan,Renewable,Wind,4326.82
01-05-2021,Sikkim,Non-Renewable,Hydro,2169
01-05-2021,Sikkim,Non-Renewable,Natural Gas,0
01-05-2021,Sikkim,Non-Renewable,Nuclear,0
01-05-2021,Sikkim,Non-Renewable,Thermal,0
01-05-2021,Sikkim,Renewable,Bio Bagasse Cogen,0
01-05-2021,Sikkim,Renewable,Bio Other Cogen,0
01-05-2021,Sikkim,Renewable,Bio Waste,0
01-05-2021,Sikkim,Renewable,Bio Waster Offgrid,0
01-05-2021,Sikkim,Renewable,Small Hydro,52.11
01-05-2021,Sikkim,Renewable,Solar Ground,0
01-05-2021,Sikkim,Renewable,Solar Ground Based,0
01-05-2021,Sikkim,Renewable,Solar Hybrid,0
01-05-2021,Sikkim,Renewable,Solar Offgrid,0
01-05-2021,Sikkim,Renewable,Solar Rooftop,0.07
01-05-2021,Sikkim,Renewable,Wind,0
01-05-2021,Tamil Nadu,Non-Renewable,Hydro,2178.2
01-05-2021,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
01-05-2021,Tamil Nadu,Non-Renewable,Nuclear,2440
01-05-2021,Tamil Nadu,Non-Renewable,Thermal,13371.701
01-05-2021,Tamil Nadu,Renewable,Bio Bagasse Cogen,969.1
01-05-2021,Tamil Nadu,Renewable,Bio Other Cogen,43.55
01-05-2021,Tamil Nadu,Renewable,Bio Waste,6.4
01-05-2021,Tamil Nadu,Renewable,Bio Waster Offgrid,0
01-05-2021,Tamil Nadu,Renewable,Small Hydro,123.05
01-05-2021,Tamil Nadu,Renewable,Solar Ground,4150.15
01-05-2021,Tamil Nadu,Renewable,Solar Ground Based,0
01-05-2021,Tamil Nadu,Renewable,Solar Hybrid,0
01-05-2021,Tamil Nadu,Renewable,Solar Offgrid,0
01-05-2021,Tamil Nadu,Renewable,Solar Rooftop,325.06
01-05-2021,Tamil Nadu,Renewable,Wind,9628.54
01-05-2021,Telangana,Non-Renewable,Hydro,2405.6
01-05-2021,Telangana,Non-Renewable,Natural Gas,0
01-05-2021,Telangana,Non-Renewable,Nuclear,0
01-05-2021,Telangana,Non-Renewable,Thermal,7572.5
01-05-2021,Telangana,Renewable,Bio Bagasse Cogen,158.1
01-05-2021,Telangana,Renewable,Bio Other Cogen,2
01-05-2021,Telangana,Renewable,Bio Waste,45.8
01-05-2021,Telangana,Renewable,Bio Waster Offgrid,0
01-05-2021,Telangana,Renewable,Small Hydro,90.87
01-05-2021,Telangana,Renewable,Solar Ground,3784.27
01-05-2021,Telangana,Renewable,Solar Ground Based,0
01-05-2021,Telangana,Renewable,Solar Hybrid,0
01-05-2021,Telangana,Renewable,Solar Offgrid,0
01-05-2021,Telangana,Renewable,Solar Rooftop,175.86
01-05-2021,Telangana,Renewable,Wind,128.1
01-05-2021,Tripura,Non-Renewable,Hydro,0
01-05-2021,Tripura,Non-Renewable,Natural Gas,1099.6
01-05-2021,Tripura,Non-Renewable,Nuclear,0
01-05-2021,Tripura,Non-Renewable,Thermal,0
01-05-2021,Tripura,Renewable,Bio Bagasse Cogen,0
01-05-2021,Tripura,Renewable,Bio Other Cogen,0
01-05-2021,Tripura,Renewable,Bio Waste,0
01-05-2021,Tripura,Renewable,Bio Waster Offgrid,0
01-05-2021,Tripura,Renewable,Small Hydro,16.01
01-05-2021,Tripura,Renewable,Solar Ground,5
01-05-2021,Tripura,Renewable,Solar Ground Based,0
01-05-2021,Tripura,Renewable,Solar Hybrid,0
01-05-2021,Tripura,Renewable,Solar Offgrid,0
01-05-2021,Tripura,Renewable,Solar Rooftop,4.41
01-05-2021,Tripura,Renewable,Wind,0
01-05-2021,Uttar Pradesh,Non-Renewable,Hydro,501.6
01-05-2021,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
01-05-2021,Uttar Pradesh,Non-Renewable,Nuclear,440
01-05-2021,Uttar Pradesh,Non-Renewable,Thermal,23729
01-05-2021,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
01-05-2021,Uttar Pradesh,Renewable,Bio Other Cogen,159.76
01-05-2021,Uttar Pradesh,Renewable,Bio Waste,0
01-05-2021,Uttar Pradesh,Renewable,Bio Waster Offgrid,0
01-05-2021,Uttar Pradesh,Renewable,Small Hydro,49.1
01-05-2021,Uttar Pradesh,Renewable,Solar Ground,1561.5
01-05-2021,Uttar Pradesh,Renewable,Solar Ground Based,0
01-05-2021,Uttar Pradesh,Renewable,Solar Hybrid,0
01-05-2021,Uttar Pradesh,Renewable,Solar Offgrid,0
01-05-2021,Uttar Pradesh,Renewable,Solar Rooftop,257.25
01-05-2021,Uttar Pradesh,Renewable,Wind,0
01-05-2021,Uttarakhand,Non-Renewable,Hydro,3855.35
01-05-2021,Uttarakhand,Non-Renewable,Natural Gas,450
01-05-2021,Uttarakhand,Non-Renewable,Nuclear,0
01-05-2021,Uttarakhand,Non-Renewable,Thermal,0
01-05-2021,Uttarakhand,Renewable,Bio Bagasse Cogen,72.72
01-05-2021,Uttarakhand,Renewable,Bio Other Cogen,57.5
01-05-2021,Uttarakhand,Renewable,Bio Waste,0
01-05-2021,Uttarakhand,Renewable,Bio Waster Offgrid,0
01-05-2021,Uttarakhand,Renewable,Small Hydro,214.32
01-05-2021,Uttarakhand,Renewable,Solar Ground,254.78
01-05-2021,Uttarakhand,Renewable,Solar Ground Based,0
01-05-2021,Uttarakhand,Renewable,Solar Hybrid,0
01-05-2021,Uttarakhand,Renewable,Solar Offgrid,0
01-05-2021,Uttarakhand,Renewable,Solar Rooftop,113.63
01-05-2021,Uttarakhand,Renewable,Wind,0
01-05-2021,West Bengal,Non-Renewable,Hydro,1341.2
01-05-2021,West Bengal,Non-Renewable,Natural Gas,80
01-05-2021,West Bengal,Non-Renewable,Nuclear,0
01-05-2021,West Bengal,Non-Renewable,Thermal,14165
01-05-2021,West Bengal,Renewable,Bio Bagasse Cogen,300
01-05-2021,West Bengal,Renewable,Bio Other Cogen,19.92
01-05-2021,West Bengal,Renewable,Bio Waste,0
01-05-2021,West Bengal,Renewable,Bio Waster Offgrid,0
01-05-2021,West Bengal,Renewable,Small Hydro,98.5
01-05-2021,West Bengal,Renewable,Solar Ground,100
01-05-2021,West Bengal,Renewable,Solar Ground Based,0
01-05-2021,West Bengal,Renewable,Solar Hybrid,0
01-05-2021,West Bengal,Renewable,Solar Offgrid,0
01-05-2021,West Bengal,Renewable,Solar Rooftop,49.84
01-05-2021,West Bengal,Renewable,Wind,0
01-05-2022,Andaman & Nicobar,Non-Renewable,Hydro,0
01-05-2022,Andaman & Nicobar,Non-Renewable,Natural Gas,0
01-05-2022,Andaman & Nicobar,Non-Renewable,Nuclear,0
01-05-2022,Andaman & Nicobar,Non-Renewable,Thermal,40.048
01-05-2022,Andaman & Nicobar,Renewable,Bio Bagasse Cogen,0
01-05-2022,Andaman & Nicobar,Renewable,Bio Other Cogen,0
01-05-2022,Andaman & Nicobar,Renewable,Bio Waste,0
01-05-2022,Andaman & Nicobar,Renewable,Bio Waster Offgrid,0
01-05-2022,Andaman & Nicobar,Renewable,Small Hydro,5.25
01-05-2022,Andaman & Nicobar,Renewable,Solar Ground,0
01-05-2022,Andaman & Nicobar,Renewable,Solar Ground Based,0
01-05-2022,Andaman & Nicobar,Renewable,Solar Hybrid,0
01-05-2022,Andaman & Nicobar,Renewable,Solar Offgrid,0
01-05-2022,Andaman & Nicobar,Renewable,Solar Rooftop,0
01-05-2022,Andaman & Nicobar,Renewable,Wind,0
01-05-2022,Andhra Pradesh,Non-Renewable,Hydro,1610
01-05-2022,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
01-05-2022,Andhra Pradesh,Non-Renewable,Nuclear,0
01-05-2022,Andhra Pradesh,Non-Renewable,Thermal,11626.8
01-05-2022,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
01-05-2022,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
01-05-2022,Andhra Pradesh,Renewable,Bio Waste,53.16
01-05-2022,Andhra Pradesh,Renewable,Bio Waster Offgrid,29.21
01-05-2022,Andhra Pradesh,Renewable,Small Hydro,162.11
01-05-2022,Andhra Pradesh,Renewable,Solar Ground,0
01-05-2022,Andhra Pradesh,Renewable,Solar Ground Based,0
01-05-2022,Andhra Pradesh,Renewable,Solar Hybrid,0
01-05-2022,Andhra Pradesh,Renewable,Solar Offgrid,0
01-05-2022,Andhra Pradesh,Renewable,Solar Rooftop,0
01-05-2022,Andhra Pradesh,Renewable,Wind,4096.65
01-05-2022,Arunachal Pradesh,Non-Renewable,Hydro,1115
01-05-2022,Arunachal Pradesh,Non-Renewable,Natural Gas,0
01-05-2022,Arunachal Pradesh,Non-Renewable,Nuclear,0
01-05-2022,Arunachal Pradesh,Non-Renewable,Thermal,0
01-05-2022,Arunachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-05-2022,Arunachal Pradesh,Renewable,Bio Other Cogen,0
01-05-2022,Arunachal Pradesh,Renewable,Bio Waste,0
01-05-2022,Arunachal Pradesh,Renewable,Bio Waster Offgrid,0
01-05-2022,Arunachal Pradesh,Renewable,Small Hydro,133.105
01-05-2022,Arunachal Pradesh,Renewable,Solar Ground,0
01-05-2022,Arunachal Pradesh,Renewable,Solar Ground Based,0
01-05-2022,Arunachal Pradesh,Renewable,Solar Hybrid,0
01-05-2022,Arunachal Pradesh,Renewable,Solar Offgrid,0
01-05-2022,Arunachal Pradesh,Renewable,Solar Rooftop,0
01-05-2022,Arunachal Pradesh,Renewable,Wind,0
01-05-2022,Assam,Non-Renewable,Hydro,350
01-05-2022,Assam,Non-Renewable,Natural Gas,620.355
01-05-2022,Assam,Non-Renewable,Nuclear,0
01-05-2022,Assam,Non-Renewable,Thermal,750
01-05-2022,Assam,Renewable,Bio Bagasse Cogen,0
01-05-2022,Assam,Renewable,Bio Other Cogen,2
01-05-2022,Assam,Renewable,Bio Waste,0
01-05-2022,Assam,Renewable,Bio Waster Offgrid,0
01-05-2022,Assam,Renewable,Small Hydro,34.11
01-05-2022,Assam,Renewable,Solar Ground,0
01-05-2022,Assam,Renewable,Solar Ground Based,0
01-05-2022,Assam,Renewable,Solar Hybrid,0
01-05-2022,Assam,Renewable,Solar Offgrid,0
01-05-2022,Assam,Renewable,Solar Rooftop,0
01-05-2022,Assam,Renewable,Wind,0
01-05-2022,Bihar,Non-Renewable,Hydro,0
01-05-2022,Bihar,Non-Renewable,Natural Gas,0
01-05-2022,Bihar,Non-Renewable,Nuclear,0
01-05-2022,Bihar,Non-Renewable,Thermal,8400
01-05-2022,Bihar,Renewable,Bio Bagasse Cogen,112.5
01-05-2022,Bihar,Renewable,Bio Other Cogen,12.2
01-05-2022,Bihar,Renewable,Bio Waste,0
01-05-2022,Bihar,Renewable,Bio Waster Offgrid,1.32
01-05-2022,Bihar,Renewable,Small Hydro,70.7
01-05-2022,Bihar,Renewable,Solar Ground,0
01-05-2022,Bihar,Renewable,Solar Ground Based,0
01-05-2022,Bihar,Renewable,Solar Hybrid,0
01-05-2022,Bihar,Renewable,Solar Offgrid,0
01-05-2022,Bihar,Renewable,Solar Rooftop,0
01-05-2022,Bihar,Renewable,Wind,0
01-05-2022,Chandigarh,Renewable,Bio Bagasse Cogen,0
01-05-2022,Chandigarh,Renewable,Bio Other Cogen,0
01-05-2022,Chandigarh,Renewable,Bio Waste,0
01-05-2022,Chandigarh,Renewable,Bio Waster Offgrid,0
01-05-2022,Chandigarh,Renewable,Small Hydro,0
01-05-2022,Chandigarh,Renewable,Solar Ground,0
01-05-2022,Chandigarh,Renewable,Solar Ground Based,0
01-05-2022,Chandigarh,Renewable,Solar Hybrid,0
01-05-2022,Chandigarh,Renewable,Solar Offgrid,0
01-05-2022,Chandigarh,Renewable,Solar Rooftop,0
01-05-2022,Chandigarh,Renewable,Wind,0
01-05-2022,Chhatisgarh,Non-Renewable,Hydro,120
01-05-2022,Chhatisgarh,Non-Renewable,Natural Gas,0
01-05-2022,Chhatisgarh,Non-Renewable,Nuclear,0
01-05-2022,Chhatisgarh,Non-Renewable,Thermal,23688
01-05-2022,Chhatisgarh,Renewable,Bio Bagasse Cogen,272.09
01-05-2022,Chhatisgarh,Renewable,Bio Other Cogen,2.5
01-05-2022,Chhatisgarh,Renewable,Bio Waste,0
01-05-2022,Chhatisgarh,Renewable,Bio Waster Offgrid,0.41
01-05-2022,Chhatisgarh,Renewable,Small Hydro,76
01-05-2022,Chhatisgarh,Renewable,Solar Ground,0
01-05-2022,Chhatisgarh,Renewable,Solar Ground Based,0
01-05-2022,Chhatisgarh,Renewable,Solar Hybrid,0
01-05-2022,Chhatisgarh,Renewable,Solar Offgrid,0
01-05-2022,Chhatisgarh,Renewable,Solar Rooftop,0
01-05-2022,Chhatisgarh,Renewable,Wind,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Bio Bagasse Cogen,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Bio Other Cogen,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Bio Waste,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Bio Waster Offgrid,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Small Hydro,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Solar Ground,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Solar Ground Based,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Solar Hybrid,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Solar Offgrid,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Solar Rooftop,0
01-05-2022,Dadar & Nagar Haveli,Renewable,Wind,0
01-05-2022,Daman & Diu,Renewable,Bio Bagasse Cogen,0
01-05-2022,Daman & Diu,Renewable,Bio Other Cogen,0
01-05-2022,Daman & Diu,Renewable,Bio Waste,0
01-05-2022,Daman & Diu,Renewable,Bio Waster Offgrid,0
01-05-2022,Daman & Diu,Renewable,Small Hydro,0
01-05-2022,Daman & Diu,Renewable,Solar Ground,0
01-05-2022,Daman & Diu,Renewable,Solar Ground Based,0
01-05-2022,Daman & Diu,Renewable,Solar Hybrid,0
01-05-2022,Daman & Diu,Renewable,Solar Offgrid,0
01-05-2022,Daman & Diu,Renewable,Solar Rooftop,0
01-05-2022,Daman & Diu,Renewable,Wind,0
01-05-2022,Delhi,Non-Renewable,Hydro,0
01-05-2022,Delhi,Non-Renewable,Natural Gas,2208.4
01-05-2022,Delhi,Non-Renewable,Nuclear,0
01-05-2022,Delhi,Non-Renewable,Thermal,0
01-05-2022,Delhi,Renewable,Bio Bagasse Cogen,0
01-05-2022,Delhi,Renewable,Bio Other Cogen,0
01-05-2022,Delhi,Renewable,Bio Waste,59
01-05-2022,Delhi,Renewable,Bio Waster Offgrid,0
01-05-2022,Delhi,Renewable,Small Hydro,0
01-05-2022,Delhi,Renewable,Solar Ground,0
01-05-2022,Delhi,Renewable,Solar Ground Based,0
01-05-2022,Delhi,Renewable,Solar Hybrid,0
01-05-2022,Delhi,Renewable,Solar Offgrid,0
01-05-2022,Delhi,Renewable,Solar Rooftop,0
01-05-2022,Delhi,Renewable,Wind,0
01-05-2022,Goa,Non-Renewable,Hydro,0
01-05-2022,Goa,Non-Renewable,Natural Gas,48
01-05-2022,Goa,Non-Renewable,Nuclear,0
01-05-2022,Goa,Non-Renewable,Thermal,0
01-05-2022,Goa,Renewable,Bio Bagasse Cogen,0
01-05-2022,Goa,Renewable,Bio Other Cogen,0
01-05-2022,Goa,Renewable,Bio Waste,0.34
01-05-2022,Goa,Renewable,Bio Waster Offgrid,0
01-05-2022,Goa,Renewable,Small Hydro,0.05
01-05-2022,Goa,Renewable,Solar Ground,0
01-05-2022,Goa,Renewable,Solar Ground Based,0
01-05-2022,Goa,Renewable,Solar Hybrid,0
01-05-2022,Goa,Renewable,Solar Offgrid,0
01-05-2022,Goa,Renewable,Solar Rooftop,0
01-05-2022,Goa,Renewable,Wind,0
01-05-2022,Gujarat,Non-Renewable,Hydro,1990
01-05-2022,Gujarat,Non-Renewable,Natural Gas,7551.41
01-05-2022,Gujarat,Non-Renewable,Nuclear,440
01-05-2022,Gujarat,Non-Renewable,Thermal,16092
01-05-2022,Gujarat,Renewable,Bio Bagasse Cogen,65.3
01-05-2022,Gujarat,Renewable,Bio Other Cogen,12
01-05-2022,Gujarat,Renewable,Bio Waste,7.5
01-05-2022,Gujarat,Renewable,Bio Waster Offgrid,24.46
01-05-2022,Gujarat,Renewable,Small Hydro,89.39
01-05-2022,Gujarat,Renewable,Solar Ground,0
01-05-2022,Gujarat,Renewable,Solar Ground Based,0
01-05-2022,Gujarat,Renewable,Solar Hybrid,0
01-05-2022,Gujarat,Renewable,Solar Offgrid,0
01-05-2022,Gujarat,Renewable,Solar Rooftop,0
01-05-2022,Gujarat,Renewable,Wind,9348.52
01-05-2022,Haryana,Non-Renewable,Hydro,0
01-05-2022,Haryana,Non-Renewable,Natural Gas,431.59
01-05-2022,Haryana,Non-Renewable,Nuclear,0
01-05-2022,Haryana,Non-Renewable,Thermal,5330
01-05-2022,Haryana,Renewable,Bio Bagasse Cogen,151.4
01-05-2022,Haryana,Renewable,Bio Other Cogen,89.26
01-05-2022,Haryana,Renewable,Bio Waste,11.2
01-05-2022,Haryana,Renewable,Bio Waster Offgrid,6.14
01-05-2022,Haryana,Renewable,Small Hydro,73.5
01-05-2022,Haryana,Renewable,Solar Ground,0
01-05-2022,Haryana,Renewable,Solar Ground Based,0
01-05-2022,Haryana,Renewable,Solar Hybrid,0
01-05-2022,Haryana,Renewable,Solar Offgrid,0
01-05-2022,Haryana,Renewable,Solar Rooftop,0
01-05-2022,Haryana,Renewable,Wind,0
01-05-2022,Himachal Pradesh,Non-Renewable,Hydro,10263.02
01-05-2022,Himachal Pradesh,Non-Renewable,Natural Gas,0
01-05-2022,Himachal Pradesh,Non-Renewable,Nuclear,0
01-05-2022,Himachal Pradesh,Non-Renewable,Thermal,0
01-05-2022,Himachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-05-2022,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
01-05-2022,Himachal Pradesh,Renewable,Bio Waste,0
01-05-2022,Himachal Pradesh,Renewable,Bio Waster Offgrid,1
01-05-2022,Himachal Pradesh,Renewable,Small Hydro,954.11
01-05-2022,Himachal Pradesh,Renewable,Solar Ground,0
01-05-2022,Himachal Pradesh,Renewable,Solar Ground Based,0
01-05-2022,Himachal Pradesh,Renewable,Solar Hybrid,0
01-05-2022,Himachal Pradesh,Renewable,Solar Offgrid,0
01-05-2022,Himachal Pradesh,Renewable,Solar Rooftop,0
01-05-2022,Himachal Pradesh,Renewable,Wind,0
01-05-2022,Jammu & Kashmir,Non-Renewable,Hydro,3360
01-05-2022,Jammu & Kashmir,Non-Renewable,Natural Gas,175
01-05-2022,Jammu & Kashmir,Non-Renewable,Nuclear,0
01-05-2022,Jammu & Kashmir,Non-Renewable,Thermal,0
01-05-2022,Jammu & Kashmir,Renewable,Bio Bagasse Cogen,0
01-05-2022,Jammu & Kashmir,Renewable,Bio Other Cogen,0
01-05-2022,Jammu & Kashmir,Renewable,Bio Waste,0
01-05-2022,Jammu & Kashmir,Renewable,Bio Waster Offgrid,0
01-05-2022,Jammu & Kashmir,Renewable,Small Hydro,144.68
01-05-2022,Jammu & Kashmir,Renewable,Solar Ground,0
01-05-2022,Jammu & Kashmir,Renewable,Solar Ground Based,0
01-05-2022,Jammu & Kashmir,Renewable,Solar Hybrid,0
01-05-2022,Jammu & Kashmir,Renewable,Solar Offgrid,0
01-05-2022,Jammu & Kashmir,Renewable,Solar Rooftop,0
01-05-2022,Jammu & Kashmir,Renewable,Wind,0
01-05-2022,Jharkhand,Non-Renewable,Hydro,210
01-05-2022,Jharkhand,Non-Renewable,Natural Gas,0
01-05-2022,Jharkhand,Non-Renewable,Nuclear,0
01-05-2022,Jharkhand,Non-Renewable,Thermal,4250
01-05-2022,Jharkhand,Renewable,Bio Bagasse Cogen,0
01-05-2022,Jharkhand,Renewable,Bio Other Cogen,4.3
01-05-2022,Jharkhand,Renewable,Bio Waste,0
01-05-2022,Jharkhand,Renewable,Bio Waster Offgrid,0
01-05-2022,Jharkhand,Renewable,Small Hydro,4.05
01-05-2022,Jharkhand,Renewable,Solar Ground,0
01-05-2022,Jharkhand,Renewable,Solar Ground Based,0
01-05-2022,Jharkhand,Renewable,Solar Hybrid,0
01-05-2022,Jharkhand,Renewable,Solar Offgrid,0
01-05-2022,Jharkhand,Renewable,Solar Rooftop,0
01-05-2022,Jharkhand,Renewable,Wind,0
01-05-2022,Karnataka,Non-Renewable,Hydro,3689.2
01-05-2022,Karnataka,Non-Renewable,Natural Gas,0
01-05-2022,Karnataka,Non-Renewable,Nuclear,880
01-05-2022,Karnataka,Non-Renewable,Thermal,9505.2
01-05-2022,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
01-05-2022,Karnataka,Renewable,Bio Other Cogen,20.2
01-05-2022,Karnataka,Renewable,Bio Waste,1
01-05-2022,Karnataka,Renewable,Bio Waster Offgrid,13.85
01-05-2022,Karnataka,Renewable,Small Hydro,1280.73
01-05-2022,Karnataka,Renewable,Solar Ground,0
01-05-2022,Karnataka,Renewable,Solar Ground Based,0
01-05-2022,Karnataka,Renewable,Solar Hybrid,0
01-05-2022,Karnataka,Renewable,Solar Offgrid,0
01-05-2022,Karnataka,Renewable,Solar Rooftop,0
01-05-2022,Karnataka,Renewable,Wind,5171.4
01-05-2022,Kerala,Non-Renewable,Hydro,1856.5
01-05-2022,Kerala,Non-Renewable,Natural Gas,533.58
01-05-2022,Kerala,Non-Renewable,Nuclear,0
01-05-2022,Kerala,Non-Renewable,Thermal,159.96
01-05-2022,Kerala,Renewable,Bio Bagasse Cogen,0
01-05-2022,Kerala,Renewable,Bio Other Cogen,2.27
01-05-2022,Kerala,Renewable,Bio Waste,0
01-05-2022,Kerala,Renewable,Bio Waster Offgrid,0.23
01-05-2022,Kerala,Renewable,Small Hydro,266.52
01-05-2022,Kerala,Renewable,Solar Ground,0
01-05-2022,Kerala,Renewable,Solar Ground Based,0
01-05-2022,Kerala,Renewable,Solar Hybrid,0
01-05-2022,Kerala,Renewable,Solar Offgrid,0
01-05-2022,Kerala,Renewable,Solar Rooftop,0
01-05-2022,Kerala,Renewable,Wind,62.5
01-05-2022,Ladakh,Non-Renewable,Hydro,89
01-05-2022,Ladakh,Non-Renewable,Natural Gas,0
01-05-2022,Ladakh,Non-Renewable,Nuclear,0
01-05-2022,Ladakh,Non-Renewable,Thermal,0
01-05-2022,Ladakh,Renewable,Bio Bagasse Cogen,0
01-05-2022,Ladakh,Renewable,Bio Other Cogen,0
01-05-2022,Ladakh,Renewable,Bio Waste,0
01-05-2022,Ladakh,Renewable,Bio Waster Offgrid,0
01-05-2022,Ladakh,Renewable,Small Hydro,39.64
01-05-2022,Ladakh,Renewable,Solar Ground,0
01-05-2022,Ladakh,Renewable,Solar Ground Based,0
01-05-2022,Ladakh,Renewable,Solar Hybrid,0
01-05-2022,Ladakh,Renewable,Solar Offgrid,0
01-05-2022,Ladakh,Renewable,Solar Rooftop,0
01-05-2022,Ladakh,Renewable,Wind,0
01-05-2022,Lakshadweep,Non-Renewable,Hydro,0
01-05-2022,Lakshadweep,Non-Renewable,Natural Gas,0
01-05-2022,Lakshadweep,Non-Renewable,Nuclear,0
01-05-2022,Lakshadweep,Non-Renewable,Thermal,0
01-05-2022,Lakshwadeep,Renewable,Bio Bagasse Cogen,0
01-05-2022,Lakshwadeep,Renewable,Bio Other Cogen,0
01-05-2022,Lakshwadeep,Renewable,Bio Waste,0
01-05-2022,Lakshwadeep,Renewable,Bio Waster Offgrid,0
01-05-2022,Lakshwadeep,Renewable,Small Hydro,0
01-05-2022,Lakshwadeep,Renewable,Solar Ground,0
01-05-2022,Lakshwadeep,Renewable,Solar Ground Based,0
01-05-2022,Lakshwadeep,Renewable,Solar Hybrid,0
01-05-2022,Lakshwadeep,Renewable,Solar Offgrid,0
01-05-2022,Lakshwadeep,Renewable,Solar Rooftop,0
01-05-2022,Lakshwadeep,Renewable,Wind,0
01-05-2022,Madhya Pradesh,Non-Renewable,Hydro,2235
01-05-2022,Madhya Pradesh,Non-Renewable,Natural Gas,0
01-05-2022,Madhya Pradesh,Non-Renewable,Nuclear,0
01-05-2022,Madhya Pradesh,Non-Renewable,Thermal,21950
01-05-2022,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
01-05-2022,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
01-05-2022,Madhya Pradesh,Renewable,Bio Waste,15.4
01-05-2022,Madhya Pradesh,Renewable,Bio Waster Offgrid,8.58
01-05-2022,Madhya Pradesh,Renewable,Small Hydro,99.71
01-05-2022,Madhya Pradesh,Renewable,Solar Ground,0
01-05-2022,Madhya Pradesh,Renewable,Solar Ground Based,0
01-05-2022,Madhya Pradesh,Renewable,Solar Hybrid,0
01-05-2022,Madhya Pradesh,Renewable,Solar Offgrid,0
01-05-2022,Madhya Pradesh,Renewable,Solar Rooftop,0
01-05-2022,Madhya Pradesh,Renewable,Wind,2519.89
01-05-2022,Maharashtra,Non-Renewable,Hydro,3047
