YYYY-MM,State,Type,Source,Capacity_MW
2020-06,Rajasthan,Renewable,Bio Bagasse Cogen,119.3
2020-06,Rajasthan,Renewable,Bio Other Cogen,2
2020-06,Rajasthan,Renewable,Small Hydro,23.85
2020-06,Rajasthan,Renewable,Solar Ground,4932.69
2020-06,Rajasthan,Renewable,Solar Rooftop,290.17
2020-06,Rajasthan,Renewable,Wind,4299.72
2020-06,Sikkim,Non-Renewable,Hydro,2169
2020-06,Sikkim,Renewable,Small Hydro,52.11
2020-06,Sikkim,Renewable,Solar Rooftop,0.07
2020-06,Tamil Nadu,Non-Renewable,Hydro,2178.2
2020-06,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2020-06,Tamil Nadu,Non-Renewable,Nuclear,2440
2020-06,Tamil Nadu,Non-Renewable,Thermal,13221.701
2020-06,Tamil Nadu,Renewable,Bio Bagasse Cogen,969
2020-06,Tamil Nadu,Renewable,Bio Other Cogen,28.55
2020-06,Tamil Nadu,Renewable,Bio Waste,6.4
2020-06,Tamil Nadu,Renewable,Small Hydro,123.05
2020-06,Tamil Nadu,Renewable,Solar Ground,3759.89
2020-06,Tamil Nadu,Renewable,Solar Rooftop,158.21
2020-06,Tamil Nadu,Renewable,Wind,9304.34
2020-06,Telangana,Non-Renewable,Hydro,2405.6
2020-06,Telangana,Non-Renewable,Thermal,7032.5
2020-06,Telangana,Renewable,Bio Bagasse Cogen,158.1
2020-06,Telangana,Renewable,Bio Other Cogen,1
2020-06,Telangana,Renewable,Bio Waste,26
2020-06,Telangana,Renewable,Small Hydro,90.87
2020-06,Telangana,Renewable,Solar Ground,3562.29
2020-06,Telangana,Renewable,Solar Rooftop,127.07
2020-06,Telangana,Renewable,Wind,128.1
2020-06,Tripura,Non-Renewable,Natural Gas,1132.1
2020-06,Tripura,Renewable,Small Hydro,16.01
2020-06,Tripura,Renewable,Solar Ground,5
2020-06,Tripura,Renewable,Solar Rooftop,4.41
2020-06,Uttar Pradesh,Non-Renewable,Hydro,501.6
2020-06,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2020-06,Uttar Pradesh,Non-Renewable,Nuclear,440
2020-06,Uttar Pradesh,Non-Renewable,Thermal,22409
2020-06,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
2020-06,Uttar Pradesh,Renewable,Bio Other Cogen,158.01
2020-06,Uttar Pradesh,Renewable,Small Hydro,25.1
2020-06,Uttar Pradesh,Renewable,Solar Ground,949
2020-06,Uttar Pradesh,Renewable,Solar Rooftop,225.1
2020-06,Uttarakhand,Non-Renewable,Hydro,3756.35
2020-06,Uttarakhand,Non-Renewable,Natural Gas,450
2020-06,Uttarakhand,Renewable,Bio Bagasse Cogen,73
2020-06,Uttarakhand,Renewable,Bio Other Cogen,57.5
2020-06,Uttarakhand,Renewable,Small Hydro,214.32
2020-06,Uttarakhand,Renewable,Solar Ground,239.78
2020-06,Uttarakhand,Renewable,Solar Rooftop,78.05
2020-06,West Bengal,Non-Renewable,Hydro,1341.2
2020-06,West Bengal,Non-Renewable,Natural Gas,80
2020-06,West Bengal,Non-Renewable,Thermal,14165
2020-06,West Bengal,Renewable,Bio Bagasse Cogen,300
2020-06,West Bengal,Renewable,Bio Other Cogen,19.92
2020-06,West Bengal,Renewable,Small Hydro,98.5
2020-06,West Bengal,Renewable,Solar Ground,70
2020-06,West Bengal,Renewable,Solar Rooftop,47.06
2021-06,Andaman & Nicobar,Non-Renewable,Thermal,40.048
2021-06,Andhra Pradesh,Non-Renewable,Hydro,1610
2021-06,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2021-06,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2021-06,Arunachal Pradesh,Non-Renewable,Hydro,1115
2021-06,Assam,Non-Renewable,Hydro,350
2021-06,Assam,Non-Renewable,Natural Gas,620.355
2021-06,Assam,Non-Renewable,Thermal,750
2021-06,Bihar,Non-Renewable,Thermal,7050
2021-06,Chhatisgarh,Non-Renewable,Hydro,120
2021-06,Chhatisgarh,Non-Renewable,Thermal,23688
2021-06,Delhi,Non-Renewable,Natural Gas,2208.4
2021-06,Goa,Non-Renewable,Natural Gas,48
2021-06,Gujarat,Non-Renewable,Hydro,1990
2021-06,Gujarat,Non-Renewable,Natural Gas,7551.41
2021-06,Gujarat,Non-Renewable,Nuclear,440
2021-06,Gujarat,Non-Renewable,Thermal,16092
2021-06,Haryana,Non-Renewable,Natural Gas,431.59
2021-06,Haryana,Non-Renewable,Thermal,5330
2021-06,Himachal Pradesh,Non-Renewable,Hydro,9920.02
2021-06,Jammu & Kashmir,Non-Renewable,Hydro,3360
2021-06,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2021-06,Jharkhand,Non-Renewable,Hydro,210
2021-06,Jharkhand,Non-Renewable,Thermal,4250
2021-06,Karnataka,Non-Renewable,Hydro,3644.2
2021-06,Karnataka,Non-Renewable,Nuclear,880
2021-06,Karnataka,Non-Renewable,Thermal,9505.2
2021-06,Kerala,Non-Renewable,Hydro,1856.5
2021-06,Kerala,Non-Renewable,Natural Gas,533.58
2021-06,Kerala,Non-Renewable,Thermal,159.96
2021-06,Ladakh,Non-Renewable,Hydro,89
2021-06,Madhya Pradesh,Non-Renewable,Hydro,2235
2021-06,Madhya Pradesh,Non-Renewable,Thermal,21950
2021-06,Maharashtra,Non-Renewable,Hydro,3047
2021-06,Maharashtra,Non-Renewable,Natural Gas,3207.08
2021-06,Maharashtra,Non-Renewable,Nuclear,1400
2021-06,Maharashtra,Non-Renewable,Thermal,24966
2021-06,Manipur,Non-Renewable,Hydro,105
2021-06,Manipur,Non-Renewable,Thermal,36
2021-06,Meghalaya,Non-Renewable,Hydro,322
2021-06,Mizoram,Non-Renewable,Hydro,60
2021-06,Nagaland,Non-Renewable,Hydro,75
2021-06,Odisha,Non-Renewable,Hydro,2142.25
2021-06,Odisha,Non-Renewable,Thermal,9340
2021-06,Pondicherry,Non-Renewable,Natural Gas,32.5
2021-06,Punjab,Non-Renewable,Hydro,1096.3
2021-06,Punjab,Non-Renewable,Thermal,5680
2021-06,Rajasthan,Non-Renewable,Hydro,411
2021-06,Rajasthan,Non-Renewable,Natural Gas,1023.13
2021-06,Rajasthan,Non-Renewable,Nuclear,1180
2021-06,Rajasthan,Non-Renewable,Thermal,9820
2021-06,Sikkim,Non-Renewable,Hydro,2282
2021-06,Tamil Nadu,Non-Renewable,Hydro,2178.2
2021-06,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2021-06,Tamil Nadu,Non-Renewable,Nuclear,2440
2021-06,Tamil Nadu,Non-Renewable,Thermal,13371.701
2021-06,Telangana,Non-Renewable,Hydro,2405.6
2021-06,Telangana,Non-Renewable,Thermal,7572.5
2021-06,Tripura,Non-Renewable,Natural Gas,1099.6
2021-06,Uttar Pradesh,Non-Renewable,Hydro,501.6
2021-06,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2021-06,Uttar Pradesh,Non-Renewable,Nuclear,440
2021-06,Uttar Pradesh,Non-Renewable,Thermal,23729
2021-06,Uttarakhand,Non-Renewable,Hydro,3855.35
2021-06,Uttarakhand,Non-Renewable,Natural Gas,450
2021-06,West Bengal,Non-Renewable,Hydro,1341.2
2021-06,West Bengal,Non-Renewable,Natural Gas,80
2021-06,West Bengal,Non-Renewable,Thermal,14165
2022-06,Andaman & Nicobar,Non-Renewable,Thermal,40.048
2022-06,Andaman & Nicobar,Renewable,Small Hydro,5.25
2022-06,Andhra Pradesh,Non-Renewable,Hydro,1610
2022-06,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2022-06,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2022-06,Andhra Pradesh,Renewable,Small Hydro,162.11
2022-06,Andhra Pradesh,Renewable,Wind,4096.65
2022-06,Arunachal Pradesh,Non-Renewable,Hydro,1115
2022-06,Arunachal Pradesh,Renewable,Small Hydro,133.11
2022-06,Assam,Non-Renewable,Hydro,350
2022-06,Assam,Non-Renewable,Natural Gas,620.355
2022-06,Assam,Non-Renewable,Thermal,750
2022-06,Assam,Renewable,Small Hydro,34.11
2022-06,Bihar,Non-Renewable,Thermal,8400
2022-06,Bihar,Renewable,Small Hydro,70.7
2022-06,Chhatisgarh,Non-Renewable,Hydro,120
2022-06,Chhatisgarh,Non-Renewable,Thermal,23688
2022-06,Chhatisgarh,Renewable,Small Hydro,76
2022-06,Delhi,Non-Renewable,Natural Gas,2208.4
2022-06,Goa,Non-Renewable,Natural Gas,48
2022-06,Goa,Renewable,Small Hydro,0.05
2022-06,Gujarat,Non-Renewable,Hydro,1990
2022-06,Gujarat,Non-Renewable,Natural Gas,7551.41
2022-06,Gujarat,Non-Renewable,Nuclear,440
2022-06,Gujarat,Non-Renewable,Thermal,16092
2022-06,Gujarat,Renewable,Small Hydro,89.39
2022-06,Gujarat,Renewable,Wind,9419.42
2022-06,Haryana,Non-Renewable,Natural Gas,431.59
2022-06,Haryana,Non-Renewable,Thermal,5330
2022-06,Haryana,Renewable,Small Hydro,73.5
2022-06,Himachal Pradesh,Non-Renewable,Hydro,10263.02
2022-06,Himachal Pradesh,Renewable,Small Hydro,954.11
2022-06,Jammu & Kashmir,Non-Renewable,Hydro,3360
2022-06,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2022-06,Jammu & Kashmir,Renewable,Small Hydro,144.68
2022-06,Jharkhand,Non-Renewable,Hydro,210
2022-06,Jharkhand,Non-Renewable,Thermal,4250
2022-06,Jharkhand,Renewable,Small Hydro,4.05
2022-06,Karnataka,Non-Renewable,Hydro,3689.2
2022-06,Karnataka,Non-Renewable,Nuclear,880
2022-06,Karnataka,Non-Renewable,Thermal,9505.2
2022-06,Karnataka,Renewable,Small Hydro,1280.73
2022-06,Karnataka,Renewable,Wind,5182.15
2022-06,Kerala,Non-Renewable,Hydro,1856.5
2022-06,Kerala,Non-Renewable,Natural Gas,533.58
2022-06,Kerala,Non-Renewable,Thermal,159.96
2022-06,Kerala,Renewable,Small Hydro,266.52
2022-06,Kerala,Renewable,Wind,62.5
2022-06,Ladakh,Non-Renewable,Hydro,89
2022-06,Ladakh,Renewable,Small Hydro,39.64
2022-06,Madhya Pradesh,Non-Renewable,Hydro,2235
2022-06,Madhya Pradesh,Non-Renewable,Thermal,21950
2022-06,Madhya Pradesh,Renewable,Small Hydro,99.71
2022-06,Madhya Pradesh,Renewable,Wind,2519.89
2022-06,Maharashtra,Non-Renewable,Hydro,3047
2022-06,Maharashtra,Non-Renewable,Natural Gas,3207.08
2022-06,Maharashtra,Non-Renewable,Nuclear,1400
2022-06,Maharashtra,Non-Renewable,Thermal,23856
2022-06,Maharashtra,Renewable,Small Hydro,381.08
2022-06,Maharashtra,Renewable,Wind,5012.83
2022-06,Manipur,Non-Renewable,Hydro,105
2022-06,Manipur,Non-Renewable,Thermal,36
2022-06,Manipur,Renewable,Small Hydro,5.45
2022-06,Meghalaya,Non-Renewable,Hydro,322
2022-06,Meghalaya,Renewable,Small Hydro,32.53
2022-06,Mizoram,Non-Renewable,Hydro,60
2022-06,Mizoram,Renewable,Small Hydro,36.47
2022-06,Nagaland,Non-Renewable,Hydro,75
2022-06,Nagaland,Renewable,Small Hydro,31.67
2022-06,Odisha,Non-Renewable,Hydro,2154.55
2022-06,Odisha,Non-Renewable,Thermal,9540
2022-06,Odisha,Renewable,Small Hydro,115.63
2022-06,Others,Renewable,Wind,4.3
2022-06,Pondicherry,Non-Renewable,Natural Gas,32.5
2022-06,Punjab,Non-Renewable,Hydro,1096.3
2022-06,Punjab,Non-Renewable,Thermal,5680
2022-06,Punjab,Renewable,Small Hydro,176.1
2022-06,Rajasthan,Non-Renewable,Hydro,411
2022-06,Rajasthan,Non-Renewable,Natural Gas,1022.83
2022-06,Rajasthan,Non-Renewable,Nuclear,1180
2022-06,Rajasthan,Non-Renewable,Thermal,10480
2022-06,Rajasthan,Renewable,Small Hydro,23.85
2022-06,Rajasthan,Renewable,Wind,4495.82
2022-06,Sikkim,Non-Renewable,Hydro,2282
2022-06,Sikkim,Renewable,Small Hydro,55.11
2022-06,Tamil Nadu,Non-Renewable,Hydro,2178.2
2022-06,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2022-06,Tamil Nadu,Non-Renewable,Nuclear,2440
2022-06,Tamil Nadu,Non-Renewable,Thermal,13896.701
2022-06,Tamil Nadu,Renewable,Small Hydro,123.05
2022-06,Tamil Nadu,Renewable,Wind,9866.37
2022-06,Telangana,Non-Renewable,Hydro,2405.6
2022-06,Telangana,Non-Renewable,Thermal,7842.5
2022-06,Telangana,Renewable,Small Hydro,90.87
2022-06,Telangana,Renewable,Wind,128.1
2022-06,Tripura,Non-Renewable,Natural Gas,1099.6
2022-06,Tripura,Renewable,Small Hydro,16.01
2022-06,Uttar Pradesh,Non-Renewable,Hydro,501.6
2022-06,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2022-06,Uttar Pradesh,Non-Renewable,Nuclear,440
2022-06,Uttar Pradesh,Non-Renewable,Thermal,24389
2022-06,Uttar Pradesh,Renewable,Small Hydro,49.1
2022-06,Uttarakhand,Non-Renewable,Hydro,3975.35
2022-06,Uttarakhand,Non-Renewable,Natural Gas,450
2022-06,Uttarakhand,Renewable,Small Hydro,218.82
2022-06,West Bengal,Non-Renewable,Hydro,1341.2
2022-06,West Bengal,Non-Renewable,Natural Gas,80
2022-06,West Bengal,Non-Renewable,Thermal,13697
2022-06,West Bengal,Renewable,Small Hydro,98.5
2019-07,Andaman & Nicobar,Non-Renewable,Thermal,40.048
2019-07,Andaman & Nicobar,Renewable,Small Hydro,5.25
2019-07,Andaman & Nicobar,Renewable,Solar Ground,7.6
2019-07,Andaman & Nicobar,Renewable,Solar Rooftop,4.13
2019-07,Andhra Pradesh,Non-Renewable,Hydro,1610
2019-07,Andhra Pradesh,Non-Renewable,Natural Gas,4880.4
2019-07,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2019-07,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.2
2019-07,Andhra Pradesh,Renewable,Bio Other Cogen,98.98
2019-07,Andhra Pradesh,Renewable,Bio Waste,23.16
2019-07,Andhra Pradesh,Renewable,Small Hydro,162.11
2019-07,Andhra Pradesh,Renewable,Solar Ground,3230.74
2019-07,Andhra Pradesh,Renewable,Solar Rooftop,77.94
2019-07,Andhra Pradesh,Renewable,Wind,4092.45
2019-07,Arunachal Pradesh,Non-Renewable,Hydro,515
2019-07,Arunachal Pradesh,Renewable,Small Hydro,131.105
2019-07,Arunachal Pradesh,Renewable,Solar Ground,1.27
2019-07,Arunachal Pradesh,Renewable,Solar Rooftop,4.33
2019-07,Assam,Non-Renewable,Hydro,350
2019-07,Assam,Non-Renewable,Natural Gas,619.205
2019-07,Assam,Non-Renewable,Thermal,750
2019-07,Assam,Renewable,Small Hydro,34.11
2019-07,Assam,Renewable,Solar Ground,10.67
2019-07,Assam,Renewable,Solar Rooftop,30.4
2019-07,Bihar,Non-Renewable,Thermal,6390
2019-07,Bihar,Renewable,Bio Bagasse Cogen,113
2019-07,Bihar,Renewable,Bio Other Cogen,8.2
2019-07,Bihar,Renewable,Small Hydro,70.7
2019-07,Bihar,Renewable,Solar Ground,138.93
2019-07,Bihar,Renewable,Solar Rooftop,6.92
2019-07,Chandigarh,Renewable,Solar Ground,6.34
2019-07,Chandigarh,Renewable,Solar Rooftop,30.23
2019-07,Chhatisgarh,Non-Renewable,Hydro,120
2019-07,Chhatisgarh,Non-Renewable,Thermal,23328
2019-07,Chhatisgarh,Renewable,Bio Bagasse Cogen,228
2019-07,Chhatisgarh,Renewable,Bio Other Cogen,2.5
2019-07,Chhatisgarh,Renewable,Small Hydro,76
2019-07,Chhatisgarh,Renewable,Solar Ground,215.83
2019-07,Chhatisgarh,Renewable,Solar Rooftop,15.52
2019-07,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
2019-07,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
2019-07,Daman & Diu,Renewable,Solar Ground,10.15
2019-07,Daman & Diu,Renewable,Solar Rooftop,5.3
2019-07,Delhi,Non-Renewable,Natural Gas,2208.4
2019-07,Delhi,Non-Renewable,Thermal,135
2019-07,Delhi,Renewable,Bio Waste,52
2019-07,Delhi,Renewable,Solar Ground,8.96
2019-07,Delhi,Renewable,Solar Rooftop,123.19
2019-07,Goa,Non-Renewable,Natural Gas,48
2019-07,Goa,Renewable,Small Hydro,0.05
2019-07,Goa,Renewable,Solar Ground,0.95
2019-07,Goa,Renewable,Solar Rooftop,3.83
2019-07,Gujarat,Non-Renewable,Hydro,1990
2019-07,Gujarat,Non-Renewable,Natural Gas,7551.41
2019-07,Gujarat,Non-Renewable,Nuclear,440
2019-07,Gujarat,Non-Renewable,Thermal,15492
2019-07,Gujarat,Renewable,Bio Bagasse Cogen,65.3
2019-07,Gujarat,Renewable,Bio Other Cogen,12
2019-07,Gujarat,Renewable,Small Hydro,62.352
2019-07,Gujarat,Renewable,Solar Ground,2257.09
2019-07,Gujarat,Renewable,Solar Rooftop,390.63
2019-07,Gujarat,Renewable,Wind,6860.77
2019-07,Haryana,Non-Renewable,Natural Gas,431.59
2019-07,Haryana,Non-Renewable,Thermal,5540
2019-07,Haryana,Renewable,Bio Bagasse Cogen,121.4
2019-07,Haryana,Renewable,Bio Other Cogen,84.26
2019-07,Haryana,Renewable,Small Hydro,73.5
2019-07,Haryana,Renewable,Solar Ground,130.8
2019-07,Haryana,Renewable,Solar Rooftop,111.25
2019-07,Himachal Pradesh,Non-Renewable,Hydro,9809.02
2019-07,Himachal Pradesh,Renewable,Bio Other Cogen,7.2
2019-07,Himachal Pradesh,Renewable,Small Hydro,870.21
2019-07,Himachal Pradesh,Renewable,Solar Ground,17
2019-07,Himachal Pradesh,Renewable,Solar Rooftop,9.88
2019-07,Jammu & Kashmir,Non-Renewable,Hydro,3449
2019-07,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2019-07,Jammu & Kashmir,Renewable,Small Hydro,180.03
2019-07,Jammu & Kashmir,Renewable,Solar Ground,8.49
2019-07,Jammu & Kashmir,Renewable,Solar Rooftop,10.27
2019-07,Jharkhand,Non-Renewable,Hydro,210
2019-07,Jharkhand,Non-Renewable,Thermal,4590
2019-07,Jharkhand,Renewable,Bio Other Cogen,4.3
2019-07,Jharkhand,Renewable,Small Hydro,4.05
2019-07,Jharkhand,Renewable,Solar Ground,19.05
2019-07,Jharkhand,Renewable,Solar Rooftop,19.15
2019-07,Karnataka,Non-Renewable,Hydro,3644.2
2019-07,Karnataka,Non-Renewable,Nuclear,880
2019-07,Karnataka,Non-Renewable,Thermal,9633.12
2019-07,Karnataka,Renewable,Bio Bagasse Cogen,1811.6
2019-07,Karnataka,Renewable,Bio Other Cogen,15.2
2019-07,Karnataka,Renewable,Bio Waste,1
2019-07,Karnataka,Renewable,Small Hydro,1254.73
2019-07,Karnataka,Renewable,Solar Ground,6097.56
2019-07,Karnataka,Renewable,Solar Rooftop,205.41
2019-07,Karnataka,Renewable,Wind,4723.1
2019-07,Kerala,Non-Renewable,Hydro,1856.5
2019-07,Kerala,Non-Renewable,Natural Gas,533.58
2019-07,Kerala,Non-Renewable,Thermal,159.96
2019-07,Kerala,Renewable,Bio Other Cogen,0.72
2019-07,Kerala,Renewable,Small Hydro,222.02
2019-07,Kerala,Renewable,Solar Ground,100
2019-07,Kerala,Renewable,Solar Rooftop,41.35
2019-07,Kerala,Renewable,Wind,62.5
2019-07,Lakshwadeep,Renewable,Solar Ground,0.75
2019-07,Madhya Pradesh,Non-Renewable,Hydro,2235
2019-07,Madhya Pradesh,Non-Renewable,Thermal,19830
2019-07,Madhya Pradesh,Renewable,Bio Bagasse Cogen,93
2019-07,Madhya Pradesh,Renewable,Bio Other Cogen,12.35
2019-07,Madhya Pradesh,Renewable,Bio Waste,15.4
2019-07,Madhya Pradesh,Renewable,Small Hydro,95.91
2019-07,Madhya Pradesh,Renewable,Solar Ground,2059.28
2019-07,Madhya Pradesh,Renewable,Solar Rooftop,41.48
2019-07,Madhya Pradesh,Renewable,Wind,2519.89
2019-07,Maharashtra,Non-Renewable,Hydro,3047
2019-07,Maharashtra,Non-Renewable,Natural Gas,3207.08
2019-07,Maharashtra,Non-Renewable,Nuclear,1400
2019-07,Maharashtra,Non-Renewable,Thermal,25886
2019-07,Maharashtra,Renewable,Bio Bagasse Cogen,2499.7
2019-07,Maharashtra,Renewable,Bio Other Cogen,16.4
2019-07,Maharashtra,Renewable,Bio Waste,12.59
2019-07,Maharashtra,Renewable,Small Hydro,375.57
2019-07,Maharashtra,Renewable,Solar Ground,1447.3
2019-07,Maharashtra,Renewable,Solar Rooftop,202.36
2019-07,Maharashtra,Renewable,Wind,4794.13
2019-07,Manipur,Non-Renewable,Hydro,105
2019-07,Manipur,Non-Renewable,Thermal,36
2019-07,Manipur,Renewable,Small Hydro,5.45
2019-07,Manipur,Renewable,Solar Rooftop,3.69
2019-07,Meghalaya,Non-Renewable,Hydro,322
2019-07,Meghalaya,Renewable,Bio Other Cogen,13.8
2019-07,Meghalaya,Renewable,Small Hydro,32.53
2019-07,Meghalaya,Renewable,Solar Rooftop,0.12
2019-07,Mizoram,Non-Renewable,Hydro,60
2019-07,Mizoram,Renewable,Small Hydro,36.47
2019-07,Mizoram,Renewable,Solar Ground,0.1
2019-07,Mizoram,Renewable,Solar Rooftop,1.3
2019-07,Nagaland,Non-Renewable,Hydro,75
2019-07,Nagaland,Renewable,Small Hydro,30.67
2019-07,Nagaland,Renewable,Solar Rooftop,1
2019-07,Odisha,Non-Renewable,Hydro,2142.25
2019-07,Odisha,Non-Renewable,Thermal,8340
2019-07,Odisha,Renewable,Bio Bagasse Cogen,50.4
2019-07,Odisha,Renewable,Bio Other Cogen,8.82
2019-07,Odisha,Renewable,Small Hydro,64.625
2019-07,Odisha,Renewable,Solar Ground,383.56
2019-07,Odisha,Renewable,Solar Rooftop,13.72
2019-07,Others,Renewable,Wind,4.3
2019-07,Pondicherry,Non-Renewable,Natural Gas,32.5
2019-07,Pondicherry,Renewable,Solar Ground,0.03
2019-07,Pondicherry,Renewable,Solar Rooftop,3.17
2019-07,Punjab,Non-Renewable,Hydro,1096.3
2019-07,Punjab,Non-Renewable,Thermal,5680
2019-07,Punjab,Renewable,Bio Bagasse Cogen,194
2019-07,Punjab,Renewable,Bio Other Cogen,123.1
2019-07,Punjab,Renewable,Bio Waste,9.25
2019-07,Punjab,Renewable,Small Hydro,173.55
2019-07,Punjab,Renewable,Solar Ground,828.58
2019-07,Punjab,Renewable,Solar Rooftop,118.52
2019-07,Rajasthan,Non-Renewable,Hydro,411
2019-07,Rajasthan,Non-Renewable,Natural Gas,1023.13
2019-07,Rajasthan,Non-Renewable,Nuclear,1180
2019-07,Rajasthan,Non-Renewable,Thermal,9160
2019-07,Rajasthan,Renewable,Bio Bagasse Cogen,119.3
2019-07,Rajasthan,Renewable,Bio Other Cogen,2
2019-07,Rajasthan,Renewable,Small Hydro,23.85
2019-07,Rajasthan,Renewable,Solar Ground,3554.27
2019-07,Rajasthan,Renewable,Solar Rooftop,154.36
2019-07,Rajasthan,Renewable,Wind,4299.72
2019-07,Sikkim,Non-Renewable,Hydro,2169
2019-07,Sikkim,Renewable,Small Hydro,52.11
2019-07,Sikkim,Renewable,Solar Rooftop,0.07
2019-07,Tamil Nadu,Non-Renewable,Hydro,2178.2
2019-07,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2019-07,Tamil Nadu,Non-Renewable,Nuclear,2440
2019-07,Tamil Nadu,Non-Renewable,Thermal,12871.701
2019-07,Tamil Nadu,Renewable,Bio Bagasse Cogen,969
2019-07,Tamil Nadu,Renewable,Bio Other Cogen,28.55
2019-07,Tamil Nadu,Renewable,Bio Waste,6.4
2019-07,Tamil Nadu,Renewable,Small Hydro,123.05
2019-07,Tamil Nadu,Renewable,Solar Ground,2663.48
2019-07,Tamil Nadu,Renewable,Solar Rooftop,151.63
2019-07,Tamil Nadu,Renewable,Wind,9201.86
2019-07,Telangana,Non-Renewable,Hydro,2405.6
2019-07,Telangana,Non-Renewable,Thermal,7182.5
2019-07,Telangana,Renewable,Bio Bagasse Cogen,158.1
2019-07,Telangana,Renewable,Bio Other Cogen,1
2019-07,Telangana,Renewable,Bio Waste,18.5
2019-07,Telangana,Renewable,Small Hydro,90.87
2019-07,Telangana,Renewable,Solar Ground,3530.29
2019-07,Telangana,Renewable,Solar Rooftop,90.46
2019-07,Telangana,Renewable,Wind,128.1
2019-07,Tripura,Non-Renewable,Natural Gas,1132.1
2019-07,Tripura,Renewable,Small Hydro,16.01
2019-07,Tripura,Renewable,Solar Ground,5
2019-07,Tripura,Renewable,Solar Rooftop,4.41
2019-07,Uttar Pradesh,Non-Renewable,Hydro,501.6
2019-07,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2019-07,Uttar Pradesh,Non-Renewable,Nuclear,440
2019-07,Uttar Pradesh,Non-Renewable,Thermal,21749
2019-07,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
2019-07,Uttar Pradesh,Renewable,Bio Other Cogen,158.01
2019-07,Uttar Pradesh,Renewable,Small Hydro,25.1
2019-07,Uttar Pradesh,Renewable,Solar Ground,899
2019-07,Uttar Pradesh,Renewable,Solar Rooftop,146.1
2019-07,Uttarakhand,Non-Renewable,Hydro,3756.35
2019-07,Uttarakhand,Non-Renewable,Natural Gas,450
2019-07,Uttarakhand,Renewable,Bio Bagasse Cogen,73
2019-07,Uttarakhand,Renewable,Bio Other Cogen,57.5
2019-07,Uttarakhand,Renewable,Small Hydro,214.32
2019-07,Uttarakhand,Renewable,Solar Ground,239.78
2019-07,Uttarakhand,Renewable,Solar Rooftop,74.92
2019-07,West Bengal,Non-Renewable,Hydro,1341.2
2019-07,West Bengal,Non-Renewable,Natural Gas,80
2019-07,West Bengal,Non-Renewable,Thermal,14275
2019-07,West Bengal,Renewable,Bio Bagasse Cogen,300
2019-07,West Bengal,Renewable,Bio Other Cogen,19.92
2019-07,West Bengal,Renewable,Small Hydro,98.5
2019-07,West Bengal,Renewable,Solar Ground,55
2019-07,West Bengal,Renewable,Solar Rooftop,41.03
2020-07,Andaman & Nicobar,Non-Renewable,Thermal,40.048
2020-07,Andhra Pradesh,Non-Renewable,Hydro,1610
2020-07,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2020-07,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2020-07,Arunachal Pradesh,Non-Renewable,Hydro,815
2020-07,Assam,Non-Renewable,Hydro,350
2020-07,Assam,Non-Renewable,Natural Gas,655.355
