YYYY-MM,Source,Type,State,0
01-05-2022,Solar Offgrid,Renewable,Pondicherry,0.0
01-05-2022,Solar Offgrid,Renewable,Punjab,0.0
01-05-2022,Solar Offgrid,Renewable,Rajasthan,0.0
01-05-2022,Solar Offgrid,Renewable,Sikkim,0.0
01-05-2022,Solar Offgrid,Renewable,Tamil Nadu,0.0
01-05-2022,Solar Offgrid,Renewable,Telangana,0.0
01-05-2022,Solar Offgrid,Renewable,Tripura,0.0
01-05-2022,Solar Offgrid,Renewable,Uttar Pradesh,0.0
01-05-2022,Solar Offgrid,Renewable,Uttarakhand,0.0
01-05-2022,Solar Offgrid,Renewable,West Bengal,0.0
01-05-2022,Solar Rooftop,Renewable,Andaman & Nicobar,0.0
01-05-2022,Solar Rooftop,Renewable,Andhra Pradesh,0.0
01-05-2022,Solar Rooftop,Renewable,Arunachal Pradesh,0.0
01-05-2022,Solar Rooftop,Renewable,Assam,0.0
01-05-2022,Solar Rooftop,Renewable,Bihar,0.0
01-05-2022,Solar Rooftop,Renewable,Chandigarh,0.0
01-05-2022,Solar Rooftop,Renewable,Chhatisgarh,0.0
01-05-2022,Solar Rooftop,Renewable,Dadar & Nagar Haveli,0.0
01-05-2022,Solar Rooftop,Renewable,Daman & Diu,0.0
01-05-2022,Solar Rooftop,Renewable,Delhi,0.0
01-05-2022,Solar Rooftop,Renewable,Goa,0.0
01-05-2022,Solar Rooftop,Renewable,Gujarat,0.0
01-05-2022,Solar Rooftop,Renewable,Haryana,0.0
01-05-2022,Solar Rooftop,Renewable,Himachal Pradesh,0.0
01-05-2022,Solar Rooftop,Renewable,Jammu & Kashmir,0.0
01-05-2022,Solar Rooftop,Renewable,Jharkhand,0.0
01-05-2022,Solar Rooftop,Renewable,Karnataka,0.0
01-05-2022,Solar Rooftop,Renewable,Kerala,0.0
01-05-2022,Solar Rooftop,Renewable,Ladakh,0.0
01-05-2022,Solar Rooftop,Renewable,Lakshwadeep,0.0
01-05-2022,Solar Rooftop,Renewable,Madhya Pradesh,0.0
01-05-2022,Solar Rooftop,Renewable,Maharashtra,0.0
01-05-2022,Solar Rooftop,Renewable,Manipur,0.0
01-05-2022,Solar Rooftop,Renewable,Meghalaya,0.0
01-05-2022,Solar Rooftop,Renewable,Mizoram,0.0
01-05-2022,Solar Rooftop,Renewable,Nagaland,0.0
01-05-2022,Solar Rooftop,Renewable,Odisha,0.0
01-05-2022,Solar Rooftop,Renewable,Others,0.0
01-05-2022,Solar Rooftop,Renewable,Pondicherry,0.0
01-05-2022,Solar Rooftop,Renewable,Punjab,0.0
01-05-2022,Solar Rooftop,Renewable,Rajasthan,0.0
01-05-2022,Solar Rooftop,Renewable,Sikkim,0.0
01-05-2022,Solar Rooftop,Renewable,Tamil Nadu,0.0
01-05-2022,Solar Rooftop,Renewable,Telangana,0.0
01-05-2022,Solar Rooftop,Renewable,Tripura,0.0
01-05-2022,Solar Rooftop,Renewable,Uttar Pradesh,0.0
01-05-2022,Solar Rooftop,Renewable,Uttarakhand,0.0
01-05-2022,Solar Rooftop,Renewable,West Bengal,0.0
01-05-2022,Thermal,Non-Renewable,Andaman & Nicobar,40.048
01-05-2022,Thermal,Non-Renewable,Andhra Pradesh,11626.8
01-05-2022,Thermal,Non-Renewable,Arunachal Pradesh,0.0
01-05-2022,Thermal,Non-Renewable,Assam,750.0
01-05-2022,Thermal,Non-Renewable,Bihar,8400.0
01-05-2022,Thermal,Non-Renewable,Chhatisgarh,23688.0
01-05-2022,Thermal,Non-Renewable,Delhi,0.0
01-05-2022,Thermal,Non-Renewable,Goa,0.0
01-05-2022,Thermal,Non-Renewable,Gujarat,16092.0
01-05-2022,Thermal,Non-Renewable,Haryana,5330.0
01-05-2022,Thermal,Non-Renewable,Himachal Pradesh,0.0
01-05-2022,Thermal,Non-Renewable,Jammu & Kashmir,0.0
01-05-2022,Thermal,Non-Renewable,Jharkhand,4250.0
01-05-2022,Thermal,Non-Renewable,Karnataka,9505.2
01-05-2022,Thermal,Non-Renewable,Kerala,159.96
01-05-2022,Thermal,Non-Renewable,Ladakh,0.0
01-05-2022,Thermal,Non-Renewable,Lakshadweep,0.0
01-05-2022,Thermal,Non-Renewable,Madhya Pradesh,21950.0
01-05-2022,Thermal,Non-Renewable,Maharashtra,23856.0
01-05-2022,Thermal,Non-Renewable,Manipur,36.0
01-05-2022,Thermal,Non-Renewable,Meghalaya,0.0
01-05-2022,Thermal,Non-Renewable,Mizoram,0.0
01-05-2022,Thermal,Non-Renewable,Nagaland,0.0
01-05-2022,Thermal,Non-Renewable,Odisha,9540.0
01-05-2022,Thermal,Non-Renewable,Pondicherry,0.0
01-05-2022,Thermal,Non-Renewable,Punjab,5680.0
01-05-2022,Thermal,Non-Renewable,Rajasthan,10480.0
01-05-2022,Thermal,Non-Renewable,Sikkim,0.0
01-05-2022,Thermal,Non-Renewable,Tamil Nadu,13896.701
01-05-2022,Thermal,Non-Renewable,Telangana,7842.5
01-05-2022,Thermal,Non-Renewable,Tripura,0.0
01-05-2022,Thermal,Non-Renewable,Uttar Pradesh,24389.0
01-05-2022,Thermal,Non-Renewable,Uttarakhand,0.0
01-05-2022,Thermal,Non-Renewable,West Bengal,13697.0
01-05-2022,Wind,Renewable,Andaman & Nicobar,0.0
01-05-2022,Wind,Renewable,Andhra Pradesh,4096.65
01-05-2022,Wind,Renewable,Arunachal Pradesh,0.0
01-05-2022,Wind,Renewable,Assam,0.0
01-05-2022,Wind,Renewable,Bihar,0.0
01-05-2022,Wind,Renewable,Chandigarh,0.0
01-05-2022,Wind,Renewable,Chhatisgarh,0.0
01-05-2022,Wind,Renewable,Dadar & Nagar Haveli,0.0
01-05-2022,Wind,Renewable,Daman & Diu,0.0
01-05-2022,Wind,Renewable,Delhi,0.0
01-05-2022,Wind,Renewable,Goa,0.0
01-05-2022,Wind,Renewable,Gujarat,9348.52
01-05-2022,Wind,Renewable,Haryana,0.0
01-05-2022,Wind,Renewable,Himachal Pradesh,0.0
01-05-2022,Wind,Renewable,Jammu & Kashmir,0.0
01-05-2022,Wind,Renewable,Jharkhand,0.0
01-05-2022,Wind,Renewable,Karnataka,5171.4
01-05-2022,Wind,Renewable,Kerala,62.5
01-05-2022,Wind,Renewable,Ladakh,0.0
01-05-2022,Wind,Renewable,Lakshwadeep,0.0
01-05-2022,Wind,Renewable,Madhya Pradesh,2519.89
01-05-2022,Wind,Renewable,Maharashtra,5012.83
01-05-2022,Wind,Renewable,Manipur,0.0
01-05-2022,Wind,Renewable,Meghalaya,0.0
01-05-2022,Wind,Renewable,Mizoram,0.0
01-05-2022,Wind,Renewable,Nagaland,0.0
01-05-2022,Wind,Renewable,Odisha,0.0
01-05-2022,Wind,Renewable,Others,4.3
01-05-2022,Wind,Renewable,Pondicherry,0.0
01-05-2022,Wind,Renewable,Punjab,0.0
01-05-2022,Wind,Renewable,Rajasthan,4495.82
01-05-2022,Wind,Renewable,Sikkim,0.0
01-05-2022,Wind,Renewable,Tamil Nadu,9866.37
01-05-2022,Wind,Renewable,Telangana,128.1
01-05-2022,Wind,Renewable,Tripura,0.0
01-05-2022,Wind,Renewable,Uttar Pradesh,0.0
01-05-2022,Wind,Renewable,Uttarakhand,0.0
01-05-2022,Wind,Renewable,West Bengal,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Andaman & Nicobar,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Andhra Pradesh,378.2
01-06-2019,Bio Bagasse Cogen,Renewable,Arunachal Pradesh,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Assam,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Bihar,113.0
01-06-2019,Bio Bagasse Cogen,Renewable,Chandigarh,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Chhatisgarh,228.0
01-06-2019,Bio Bagasse Cogen,Renewable,Dadar & Nagar Haveli,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Daman & Diu,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Delhi,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Goa,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Gujarat,65.3
01-06-2019,Bio Bagasse Cogen,Renewable,Haryana,121.4
01-06-2019,Bio Bagasse Cogen,Renewable,Himachal Pradesh,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Jammu & Kashmir,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Jharkhand,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Karnataka,1811.6
01-06-2019,Bio Bagasse Cogen,Renewable,Kerala,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Ladakh,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Lakshwadeep,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Madhya Pradesh,93.0
01-06-2019,Bio Bagasse Cogen,Renewable,Maharashtra,2499.7
01-06-2019,Bio Bagasse Cogen,Renewable,Manipur,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Meghalaya,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Mizoram,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Nagaland,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Odisha,50.4
01-06-2019,Bio Bagasse Cogen,Renewable,Others,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Pondicherry,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Punjab,194.0
01-06-2019,Bio Bagasse Cogen,Renewable,Rajasthan,119.3
01-06-2019,Bio Bagasse Cogen,Renewable,Sikkim,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Tamil Nadu,969.0
01-06-2019,Bio Bagasse Cogen,Renewable,Telangana,158.1
01-06-2019,Bio Bagasse Cogen,Renewable,Tripura,0.0
01-06-2019,Bio Bagasse Cogen,Renewable,Uttar Pradesh,1957.5
01-06-2019,Bio Bagasse Cogen,Renewable,Uttarakhand,73.0
01-06-2019,Bio Bagasse Cogen,Renewable,West Bengal,300.0
01-06-2019,Bio Other Cogen,Renewable,Andaman & Nicobar,0.0
01-06-2019,Bio Other Cogen,Renewable,Andhra Pradesh,98.98
01-06-2019,Bio Other Cogen,Renewable,Arunachal Pradesh,0.0
01-06-2019,Bio Other Cogen,Renewable,Assam,0.0
01-06-2019,Bio Other Cogen,Renewable,Bihar,8.2
01-06-2019,Bio Other Cogen,Renewable,Chandigarh,0.0
01-06-2019,Bio Other Cogen,Renewable,Chhatisgarh,2.5
01-06-2019,Bio Other Cogen,Renewable,Dadar & Nagar Haveli,0.0
01-06-2019,Bio Other Cogen,Renewable,Daman & Diu,0.0
01-06-2019,Bio Other Cogen,Renewable,Delhi,0.0
01-06-2019,Bio Other Cogen,Renewable,Goa,0.0
01-06-2019,Bio Other Cogen,Renewable,Gujarat,12.0
01-06-2019,Bio Other Cogen,Renewable,Haryana,84.26
01-06-2019,Bio Other Cogen,Renewable,Himachal Pradesh,7.2
01-06-2019,Bio Other Cogen,Renewable,Jammu & Kashmir,0.0
01-06-2019,Bio Other Cogen,Renewable,Jharkhand,4.3
01-06-2019,Bio Other Cogen,Renewable,Karnataka,15.2
01-06-2019,Bio Other Cogen,Renewable,Kerala,0.72
01-06-2019,Bio Other Cogen,Renewable,Ladakh,0.0
01-06-2019,Bio Other Cogen,Renewable,Lakshwadeep,0.0
01-06-2019,Bio Other Cogen,Renewable,Madhya Pradesh,12.35
01-06-2019,Bio Other Cogen,Renewable,Maharashtra,16.4
01-06-2019,Bio Other Cogen,Renewable,Manipur,0.0
01-06-2019,Bio Other Cogen,Renewable,Meghalaya,13.8
01-06-2019,Bio Other Cogen,Renewable,Mizoram,0.0
01-06-2019,Bio Other Cogen,Renewable,Nagaland,0.0
01-06-2019,Bio Other Cogen,Renewable,Odisha,8.82
01-06-2019,Bio Other Cogen,Renewable,Others,0.0
01-06-2019,Bio Other Cogen,Renewable,Pondicherry,0.0
01-06-2019,Bio Other Cogen,Renewable,Punjab,123.1
01-06-2019,Bio Other Cogen,Renewable,Rajasthan,2.0
01-06-2019,Bio Other Cogen,Renewable,Sikkim,0.0
01-06-2019,Bio Other Cogen,Renewable,Tamil Nadu,28.55
01-06-2019,Bio Other Cogen,Renewable,Telangana,1.0
01-06-2019,Bio Other Cogen,Renewable,Tripura,0.0
01-06-2019,Bio Other Cogen,Renewable,Uttar Pradesh,158.01
01-06-2019,Bio Other Cogen,Renewable,Uttarakhand,57.5
01-06-2019,Bio Other Cogen,Renewable,West Bengal,19.92
01-06-2019,Bio Waste,Renewable,Andaman & Nicobar,0.0
01-06-2019,Bio Waste,Renewable,Andhra Pradesh,23.16
01-06-2019,Bio Waste,Renewable,Arunachal Pradesh,0.0
01-06-2019,Bio Waste,Renewable,Assam,0.0
01-06-2019,Bio Waste,Renewable,Bihar,0.0
01-06-2019,Bio Waste,Renewable,Chandigarh,0.0
01-06-2019,Bio Waste,Renewable,Chhatisgarh,0.0
01-06-2019,Bio Waste,Renewable,Dadar & Nagar Haveli,0.0
01-06-2019,Bio Waste,Renewable,Daman & Diu,0.0
01-06-2019,Bio Waste,Renewable,Delhi,52.0
01-06-2019,Bio Waste,Renewable,Goa,0.0
01-06-2019,Bio Waste,Renewable,Gujarat,0.0
01-06-2019,Bio Waste,Renewable,Haryana,0.0
01-06-2019,Bio Waste,Renewable,Himachal Pradesh,0.0
01-06-2019,Bio Waste,Renewable,Jammu & Kashmir,0.0
01-06-2019,Bio Waste,Renewable,Jharkhand,0.0
01-06-2019,Bio Waste,Renewable,Karnataka,1.0
01-06-2019,Bio Waste,Renewable,Kerala,0.0
01-06-2019,Bio Waste,Renewable,Ladakh,0.0
01-06-2019,Bio Waste,Renewable,Lakshwadeep,0.0
01-06-2019,Bio Waste,Renewable,Madhya Pradesh,15.4
01-06-2019,Bio Waste,Renewable,Maharashtra,12.59
01-06-2019,Bio Waste,Renewable,Manipur,0.0
01-06-2019,Bio Waste,Renewable,Meghalaya,0.0
01-06-2019,Bio Waste,Renewable,Mizoram,0.0
01-06-2019,Bio Waste,Renewable,Nagaland,0.0
01-06-2019,Bio Waste,Renewable,Odisha,0.0
01-06-2019,Bio Waste,Renewable,Others,0.0
01-06-2019,Bio Waste,Renewable,Pondicherry,0.0
01-06-2019,Bio Waste,Renewable,Punjab,9.25
01-06-2019,Bio Waste,Renewable,Rajasthan,0.0
01-06-2019,Bio Waste,Renewable,Sikkim,0.0
01-06-2019,Bio Waste,Renewable,Tamil Nadu,6.4
01-06-2019,Bio Waste,Renewable,Telangana,18.5
01-06-2019,Bio Waste,Renewable,Tripura,0.0
01-06-2019,Bio Waste,Renewable,Uttar Pradesh,0.0
01-06-2019,Bio Waste,Renewable,Uttarakhand,0.0
01-06-2019,Bio Waste,Renewable,West Bengal,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Andaman & Nicobar,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Andhra Pradesh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Arunachal Pradesh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Assam,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Bihar,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Chandigarh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Chhatisgarh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Dadar & Nagar Haveli,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Daman & Diu,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Delhi,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Goa,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Gujarat,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Haryana,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Himachal Pradesh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Jammu & Kashmir,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Jharkhand,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Karnataka,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Kerala,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Ladakh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Lakshwadeep,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Madhya Pradesh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Maharashtra,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Manipur,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Meghalaya,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Mizoram,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Nagaland,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Odisha,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Others,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Pondicherry,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Punjab,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Rajasthan,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Sikkim,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Tamil Nadu,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Telangana,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Tripura,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Uttar Pradesh,0.0
01-06-2019,Bio Waster Offgrid,Renewable,Uttarakhand,0.0
01-06-2019,Bio Waster Offgrid,Renewable,West Bengal,0.0
01-06-2019,Hydro,Non-Renewable,Andaman & Nicobar,0.0
01-06-2019,Hydro,Non-Renewable,Andhra Pradesh,1610.0
01-06-2019,Hydro,Non-Renewable,Arunachal Pradesh,515.0
01-06-2019,Hydro,Non-Renewable,Assam,350.0
01-06-2019,Hydro,Non-Renewable,Bihar,0.0
01-06-2019,Hydro,Non-Renewable,Chhatisgarh,120.0
01-06-2019,Hydro,Non-Renewable,Delhi,0.0
01-06-2019,Hydro,Non-Renewable,Goa,0.0
01-06-2019,Hydro,Non-Renewable,Gujarat,1990.0
01-06-2019,Hydro,Non-Renewable,Haryana,0.0
01-06-2019,Hydro,Non-Renewable,Himachal Pradesh,9964.32
01-06-2019,Hydro,Non-Renewable,Jammu & Kashmir,3449.0
01-06-2019,Hydro,Non-Renewable,Jharkhand,210.0
01-06-2019,Hydro,Non-Renewable,Karnataka,3644.2
01-06-2019,Hydro,Non-Renewable,Kerala,1856.5
01-06-2019,Hydro,Non-Renewable,Ladakh,0.0
01-06-2019,Hydro,Non-Renewable,Lakshadweep,0.0
01-06-2019,Hydro,Non-Renewable,Madhya Pradesh,2235.0
01-06-2019,Hydro,Non-Renewable,Maharashtra,3047.0
01-06-2019,Hydro,Non-Renewable,Manipur,105.0
01-06-2019,Hydro,Non-Renewable,Meghalaya,322.0
01-06-2019,Hydro,Non-Renewable,Mizoram,60.0
01-06-2019,Hydro,Non-Renewable,Nagaland,75.0
01-06-2019,Hydro,Non-Renewable,Odisha,2142.25
01-06-2019,Hydro,Non-Renewable,Pondicherry,0.0
01-06-2019,Hydro,Non-Renewable,Punjab,941.0
01-06-2019,Hydro,Non-Renewable,Rajasthan,411.0
01-06-2019,Hydro,Non-Renewable,Sikkim,2169.0
01-06-2019,Hydro,Non-Renewable,Tamil Nadu,2178.2
01-06-2019,Hydro,Non-Renewable,Telangana,2405.6
01-06-2019,Hydro,Non-Renewable,Tripura,0.0
01-06-2019,Hydro,Non-Renewable,Uttar Pradesh,501.6
01-06-2019,Hydro,Non-Renewable,Uttarakhand,3756.35
01-06-2019,Hydro,Non-Renewable,West Bengal,1341.2
01-06-2019,Natural Gas,Non-Renewable,Andaman & Nicobar,0.0
01-06-2019,Natural Gas,Non-Renewable,Andhra Pradesh,4880.4
01-06-2019,Natural Gas,Non-Renewable,Arunachal Pradesh,0.0
01-06-2019,Natural Gas,Non-Renewable,Assam,619.2
01-06-2019,Natural Gas,Non-Renewable,Bihar,0.0
01-06-2019,Natural Gas,Non-Renewable,Chhatisgarh,0.0
01-06-2019,Natural Gas,Non-Renewable,Delhi,2208.4
01-06-2019,Natural Gas,Non-Renewable,Goa,48.0
01-06-2019,Natural Gas,Non-Renewable,Gujarat,7551.41
01-06-2019,Natural Gas,Non-Renewable,Haryana,431.59
01-06-2019,Natural Gas,Non-Renewable,Himachal Pradesh,0.0
01-06-2019,Natural Gas,Non-Renewable,Jammu & Kashmir,175.0
01-06-2019,Natural Gas,Non-Renewable,Jharkhand,0.0
01-06-2019,Natural Gas,Non-Renewable,Karnataka,0.0
01-06-2019,Natural Gas,Non-Renewable,Kerala,533.58
01-06-2019,Natural Gas,Non-Renewable,Ladakh,0.0
01-06-2019,Natural Gas,Non-Renewable,Lakshadweep,0.0
01-06-2019,Natural Gas,Non-Renewable,Madhya Pradesh,0.0
01-06-2019,Natural Gas,Non-Renewable,Maharashtra,3207.08
01-06-2019,Natural Gas,Non-Renewable,Manipur,0.0
01-06-2019,Natural Gas,Non-Renewable,Meghalaya,0.0
01-06-2019,Natural Gas,Non-Renewable,Mizoram,0.0
01-06-2019,Natural Gas,Non-Renewable,Nagaland,0.0
01-06-2019,Natural Gas,Non-Renewable,Odisha,0.0
01-06-2019,Natural Gas,Non-Renewable,Pondicherry,32.5
01-06-2019,Natural Gas,Non-Renewable,Punjab,0.0
01-06-2019,Natural Gas,Non-Renewable,Rajasthan,1023.13
01-06-2019,Natural Gas,Non-Renewable,Sikkim,0.0
01-06-2019,Natural Gas,Non-Renewable,Tamil Nadu,1017.18
01-06-2019,Natural Gas,Non-Renewable,Telangana,0.0
01-06-2019,Natural Gas,Non-Renewable,Tripura,1132.1
01-06-2019,Natural Gas,Non-Renewable,Uttar Pradesh,1493.14
01-06-2019,Natural Gas,Non-Renewable,Uttarakhand,450.0
01-06-2019,Natural Gas,Non-Renewable,West Bengal,80.0
01-06-2019,Nuclear,Non-Renewable,Andaman & Nicobar,0.0
01-06-2019,Nuclear,Non-Renewable,Andhra Pradesh,0.0
01-06-2019,Nuclear,Non-Renewable,Arunachal Pradesh,0.0
01-06-2019,Nuclear,Non-Renewable,Assam,0.0
01-06-2019,Nuclear,Non-Renewable,Bihar,0.0
01-06-2019,Nuclear,Non-Renewable,Chhatisgarh,0.0
01-06-2019,Nuclear,Non-Renewable,Delhi,0.0
01-06-2019,Nuclear,Non-Renewable,Goa,0.0
01-06-2019,Nuclear,Non-Renewable,Gujarat,440.0
01-06-2019,Nuclear,Non-Renewable,Haryana,0.0
01-06-2019,Nuclear,Non-Renewable,Himachal Pradesh,0.0
01-06-2019,Nuclear,Non-Renewable,Jammu & Kashmir,0.0
01-06-2019,Nuclear,Non-Renewable,Jharkhand,0.0
01-06-2019,Nuclear,Non-Renewable,Karnataka,880.0
01-06-2019,Nuclear,Non-Renewable,Kerala,0.0
01-06-2019,Nuclear,Non-Renewable,Ladakh,0.0
01-06-2019,Nuclear,Non-Renewable,Lakshadweep,0.0
01-06-2019,Nuclear,Non-Renewable,Madhya Pradesh,0.0
01-06-2019,Nuclear,Non-Renewable,Maharashtra,1400.0
01-06-2019,Nuclear,Non-Renewable,Manipur,0.0
01-06-2019,Nuclear,Non-Renewable,Meghalaya,0.0
01-06-2019,Nuclear,Non-Renewable,Mizoram,0.0
01-06-2019,Nuclear,Non-Renewable,Nagaland,0.0
01-06-2019,Nuclear,Non-Renewable,Odisha,0.0
01-06-2019,Nuclear,Non-Renewable,Pondicherry,0.0
01-06-2019,Nuclear,Non-Renewable,Punjab,0.0
01-06-2019,Nuclear,Non-Renewable,Rajasthan,1180.0
01-06-2019,Nuclear,Non-Renewable,Sikkim,0.0
01-06-2019,Nuclear,Non-Renewable,Tamil Nadu,2440.0
01-06-2019,Nuclear,Non-Renewable,Telangana,0.0
01-06-2019,Nuclear,Non-Renewable,Tripura,0.0
01-06-2019,Nuclear,Non-Renewable,Uttar Pradesh,440.0
01-06-2019,Nuclear,Non-Renewable,Uttarakhand,0.0
01-06-2019,Nuclear,Non-Renewable,West Bengal,0.0
01-06-2019,Small Hydro,Renewable,Andaman & Nicobar,5.25
01-06-2019,Small Hydro,Renewable,Andhra Pradesh,162.11
01-06-2019,Small Hydro,Renewable,Arunachal Pradesh,131.105
01-06-2019,Small Hydro,Renewable,Assam,34.11
01-06-2019,Small Hydro,Renewable,Bihar,70.7
01-06-2019,Small Hydro,Renewable,Chandigarh,0.0
01-06-2019,Small Hydro,Renewable,Chhatisgarh,76.0
01-06-2019,Small Hydro,Renewable,Dadar & Nagar Haveli,0.0
01-06-2019,Small Hydro,Renewable,Daman & Diu,0.0
01-06-2019,Small Hydro,Renewable,Delhi,0.0
01-06-2019,Small Hydro,Renewable,Goa,0.05
01-06-2019,Small Hydro,Renewable,Gujarat,62.352
01-06-2019,Small Hydro,Renewable,Haryana,73.5
01-06-2019,Small Hydro,Renewable,Himachal Pradesh,870.21
01-06-2019,Small Hydro,Renewable,Jammu & Kashmir,180.03
01-06-2019,Small Hydro,Renewable,Jharkhand,4.05
01-06-2019,Small Hydro,Renewable,Karnataka,1254.73
01-06-2019,Small Hydro,Renewable,Kerala,222.02
01-06-2019,Small Hydro,Renewable,Ladakh,0.0
01-06-2019,Small Hydro,Renewable,Lakshwadeep,0.0
01-06-2019,Small Hydro,Renewable,Madhya Pradesh,95.91
01-06-2019,Small Hydro,Renewable,Maharashtra,375.57
01-06-2019,Small Hydro,Renewable,Manipur,5.45
01-06-2019,Small Hydro,Renewable,Meghalaya,32.53
01-06-2019,Small Hydro,Renewable,Mizoram,36.47
01-06-2019,Small Hydro,Renewable,Nagaland,30.67
01-06-2019,Small Hydro,Renewable,Odisha,64.625
01-06-2019,Small Hydro,Renewable,Others,0.0
01-06-2019,Small Hydro,Renewable,Pondicherry,0.0
01-06-2019,Small Hydro,Renewable,Punjab,173.55
01-06-2019,Small Hydro,Renewable,Rajasthan,23.85
01-06-2019,Small Hydro,Renewable,Sikkim,52.11
01-06-2019,Small Hydro,Renewable,Tamil Nadu,123.05
01-06-2019,Small Hydro,Renewable,Telangana,90.87
01-06-2019,Small Hydro,Renewable,Tripura,16.01
01-06-2019,Small Hydro,Renewable,Uttar Pradesh,25.1
01-06-2019,Small Hydro,Renewable,Uttarakhand,214.32
01-06-2019,Small Hydro,Renewable,West Bengal,98.5
01-06-2019,Solar Ground,Renewable,Andaman & Nicobar,7.6
01-06-2019,Solar Ground,Renewable,Andhra Pradesh,3230.74
01-06-2019,Solar Ground,Renewable,Arunachal Pradesh,1.27
01-06-2019,Solar Ground,Renewable,Assam,10.67
01-06-2019,Solar Ground,Renewable,Bihar,138.93
01-06-2019,Solar Ground,Renewable,Chandigarh,6.34
01-06-2019,Solar Ground,Renewable,Chhatisgarh,215.83
01-06-2019,Solar Ground,Renewable,Dadar & Nagar Haveli,2.49
01-06-2019,Solar Ground,Renewable,Daman & Diu,10.15
01-06-2019,Solar Ground,Renewable,Delhi,8.96
01-06-2019,Solar Ground,Renewable,Goa,0.95
01-06-2019,Solar Ground,Renewable,Gujarat,2243.38
01-06-2019,Solar Ground,Renewable,Haryana,130.8
01-06-2019,Solar Ground,Renewable,Himachal Pradesh,17.0
01-06-2019,Solar Ground,Renewable,Jammu & Kashmir,8.49
01-06-2019,Solar Ground,Renewable,Jharkhand,19.05
01-06-2019,Solar Ground,Renewable,Karnataka,5944.06
01-06-2019,Solar Ground,Renewable,Kerala,100.0
01-06-2019,Solar Ground,Renewable,Ladakh,0.0
01-06-2019,Solar Ground,Renewable,Lakshwadeep,0.75
01-06-2019,Solar Ground,Renewable,Madhya Pradesh,1956.53
01-06-2019,Solar Ground,Renewable,Maharashtra,1447.3
01-06-2019,Solar Ground,Renewable,Manipur,0.0
01-06-2019,Solar Ground,Renewable,Meghalaya,0.0
01-06-2019,Solar Ground,Renewable,Mizoram,0.1
